"family_name","species","category"
"ACANTHACEAE","Aphelandra espirito-santensis","EN"
"ACANTHACEAE","Aphelandra gigantea","LC"
"ACANTHACEAE","Aphelandra hirta","LC"
"ACANTHACEAE","Aphelandra longiflora","LC"
"ACANTHACEAE","Aphelandra margaritae","VU"
"ACANTHACEAE","Aphelandra maximiliana","EN"
"ACANTHACEAE","Aphelandra nitida","LC"
"ACANTHACEAE","Aphelandra prismatica","LC"
"ACANTHACEAE","Aphelandra schottiana","LC"
"ACANTHACEAE","Aphelandra squarrosa","LC"
"ACANTHACEAE","Chamaeranthemum beyrichii","LC"
"ACANTHACEAE","Dicliptera squarrosa","LC"
"ACANTHACEAE","Dyschoriste lavandulaceae","EN"
"ACANTHACEAE","Dyschoriste smithii","CR"
"ACANTHACEAE","Herpetacanthus longiflorus","NT"
"ACANTHACEAE","Justicia brasiliana","LC"
"ACANTHACEAE","Justicia bullata","DD"
"ACANTHACEAE","Justicia catharinensis","NT"
"ACANTHACEAE","Justicia clausseniana","EN"
"ACANTHACEAE","Justicia clivalis","NT"
"ACANTHACEAE","Justicia congrua","LC"
"ACANTHACEAE","Justicia cydoniifolia","LC"
"ACANTHACEAE","Justicia genuflexa","VU"
"ACANTHACEAE","Justicia kleinii","LC"
"ACANTHACEAE","Justicia laevilinguis","LC"
"ACANTHACEAE","Justicia lythroides","LC"
"ACANTHACEAE","Justicia paranaensis","EN"
"ACANTHACEAE","Justicia polita","EN"
"ACANTHACEAE","Justicia pseudoamazonica","LC"
"ACANTHACEAE","Justicia ramulosa","VU"
"ACANTHACEAE","Justicia scheidweileri","LC"
"ACANTHACEAE","Justicia symphyantha","LC"
"ACANTHACEAE","Justicia tijucensis","VU"
"ACANTHACEAE","Justicia wasshauseniana","NT"
"ACANTHACEAE","Mendoncia mollis","LC"
"ACANTHACEAE","Odontonema dissitiflorum","EN"
"ACANTHACEAE","Poikilacanthus bahiensis","NT"
"ACANTHACEAE","Pseuderanthemum modestum","LC"
"ACANTHACEAE","Pseuderanthemum riedelianum","LC"
"ACANTHACEAE","Ruellia affinis","LC"
"ACANTHACEAE","Ruellia bulbifera","LC"
"ACANTHACEAE","Ruellia chamaedrys","DD"
"ACANTHACEAE","Ruellia curviflora","LC"
"ACANTHACEAE","Ruellia dissitifolia","LC"
"ACANTHACEAE","Ruellia epallocaulos","LC"
"ACANTHACEAE","Ruellia erythropus","LC"
"ACANTHACEAE","Ruellia multifolia","LC"
"ACANTHACEAE","Ruellia solitaria","LC"
"ACANTHACEAE","Schaueria lophura","NT"
"ACANTHACEAE","Schaueria virginea","DD"
"ACANTHACEAE","Staurogyne anigozanthus","NT"
"ACANTHACEAE","Staurogyne brachiata","EN"
"ACANTHACEAE","Staurogyne carvalhoi","VU"
"ACANTHACEAE","Staurogyne elegans","VU"
"ACANTHACEAE","Staurogyne itatiaiae","EN"
"ACANTHACEAE","Staurogyne minarum","EN"
"ACANTHACEAE","Staurogyne vauthieriana","EN"
"ACANTHACEAE","Staurogyne veronicifolia","EN"
"ACANTHACEAE","Staurogyne warmingiana","EN"
"ACANTHACEAE","Stenandrium diphyllum","LC"
"ACANTHACEAE","Stenandrium goiasense","DD"
"ACANTHACEAE","Stenandrium hatschbachii","EN"
"ACANTHACEAE","Stenandrium irwinii","EN"
"ACANTHACEAE","Stenandrium stenophyllum","EN"
"ACANTHACEAE","Stenostephanus lobeliiformis","DD"
"ACANTHACEAE","Streblacanthus dubiosus","EN"
"ACHATOCARPACEAE","Achatocarpus praecox","LC"
"ADELOTHECIACEAE","Adelothecium bogotense","LC"
"ALISMATACEAE","Echinodorus bolivianus","LC"
"ALISMATACEAE","Echinodorus lanceolatus","LC"
"ALISMATACEAE","Echinodorus paniculatus","LC"
"ALISMATACEAE","Sagittaria lancifolia","VU"
"ALISMATACEAE","Sagittaria rhombifolia","LC"
"ALSTROEMERIACEAE","Alstroemeria amabilis","EN"
"ALSTROEMERIACEAE","Alstroemeria apertiflora","LC"
"ALSTROEMERIACEAE","Alstroemeria brasiliensis","EN"
"ALSTROEMERIACEAE","Alstroemeria capixaba","CR"
"ALSTROEMERIACEAE","Alstroemeria caryophyllaea","EN"
"ALSTROEMERIACEAE","Alstroemeria chapadensis","EN"
"ALSTROEMERIACEAE","Alstroemeria inodora","LC"
"ALSTROEMERIACEAE","Alstroemeria isabellana","LC"
"ALSTROEMERIACEAE","Alstroemeria malmeana","CR"
"ALSTROEMERIACEAE","Alstroemeria orchidioides","EN"
"ALSTROEMERIACEAE","Alstroemeria penduliflora","EN"
"ALSTROEMERIACEAE","Alstroemeria variegata","DD"
"AMARANTHACEAE","Alternanthera decurrens","EN"
"AMARANTHACEAE","Alternanthera hirtula","VU"
"AMARANTHACEAE","Alternanthera januarensis","EN"
"AMARANTHACEAE","Alternanthera malmeana","DD"
"AMARANTHACEAE","Alternanthera micrantha","LC"
"AMARANTHACEAE","Alternanthera paronychioides","LC"
"AMARANTHACEAE","Alternanthera praelonga","LC"
"AMARANTHACEAE","Alternanthera puberula","LC"
"AMARANTHACEAE","Alternanthera reineckii","LC"
"AMARANTHACEAE","Alternanthera sessilis","LC"
"AMARANTHACEAE","Alternanthera tenella","LC"
"AMARANTHACEAE","Amaranthus rosengurtii","EN"
"AMARANTHACEAE","Blutaparon portulacoides","LC"
"AMARANTHACEAE","Celosia grandifolia","LC"
"AMARANTHACEAE","Chamissoa acuminata","LC"
"AMARANTHACEAE","Chamissoa acuminata","DD"
"AMARANTHACEAE","Chamissoa altissima","LC"
"AMARANTHACEAE","Froelichia interrupta","DD"
"AMARANTHACEAE","Froelichia procera","DD"
"AMARANTHACEAE","Froelichiella grisea","EN"
"AMARANTHACEAE","Gomphrena agrestis","LC"
"AMARANTHACEAE","Gomphrena centrota","EN"
"AMARANTHACEAE","Gomphrena chrestoides","NT"
"AMARANTHACEAE","Gomphrena duriuscula","DD"
"AMARANTHACEAE","Gomphrena elegans","LC"
"AMARANTHACEAE","Gomphrena graminea","LC"
"AMARANTHACEAE","Gomphrena hatschbachiana","EN"
"AMARANTHACEAE","Gomphrena hermogenesii","VU"
"AMARANTHACEAE","Gomphrena hillii","EN"
"AMARANTHACEAE","Gomphrena macrocephala","LC"
"AMARANTHACEAE","Gomphrena marginata","EN"
"AMARANTHACEAE","Gomphrena nigricans","CR"
"AMARANTHACEAE","Gomphrena paranensis","VU"
"AMARANTHACEAE","Gomphrena perennis","LC"
"AMARANTHACEAE","Gomphrena pulchella","EN"
"AMARANTHACEAE","Gomphrena regeliana","VU"
"AMARANTHACEAE","Gomphrena scandens","NT"
"AMARANTHACEAE","Gomphrena schlechtendaliana","DD"
"AMARANTHACEAE","Gomphrena sellowiana","DD"
"AMARANTHACEAE","Gomphrena vaga","LC"
"AMARANTHACEAE","Hebanthe eriantha","LC"
"AMARANTHACEAE","Hebanthe pulverulenta","LC"
"AMARANTHACEAE","Herbstia brasiliana","DD"
"AMARANTHACEAE","Lecosia oppositifolia","DD"
"AMARANTHACEAE","Pfaffia argyrea","EN"
"AMARANTHACEAE","Pfaffia glabrata","LC"
"AMARANTHACEAE","Pfaffia glomerata","LC"
"AMARANTHACEAE","Pfaffia gnaphaloides","LC"
"AMARANTHACEAE","Pfaffia jubata","LC"
"AMARANTHACEAE","Pfaffia minarum","VU"
"AMARANTHACEAE","Pfaffia townsendii","LC"
"AMARANTHACEAE","Quaternella glabratoides","EN"
"AMARYLLIDACEAE","Eithea blumenavia","EN"
"AMARYLLIDACEAE","Griffinia aracensis","CR"
"AMARYLLIDACEAE","Griffinia colatinensis","CR"
"AMARYLLIDACEAE","Griffinia espiritensis","EN"
"AMARYLLIDACEAE","Griffinia gardneriana","EN"
"AMARYLLIDACEAE","Griffinia hyacinthina","EN"
"AMARYLLIDACEAE","Griffinia liboniana","EN"
"AMARYLLIDACEAE","Griffinia nocturna","CR"
"AMARYLLIDACEAE","Griffinia parviflora","CR"
"AMARYLLIDACEAE","Griffinia paubrasilica","CR"
"AMARYLLIDACEAE","Griffinia rochae","DD"
"AMARYLLIDACEAE","Habranthus irwinianus","VU"
"AMARYLLIDACEAE","Hippeastrum angustifolium","VU"
"AMARYLLIDACEAE","Hippeastrum brasilianum","EN"
"AMARYLLIDACEAE","Hippeastrum breviflorum","EN"
"AMARYLLIDACEAE","Hippeastrum goianum","EN"
"AMARYLLIDACEAE","Hippeastrum guarapuavicum","EN"
"AMARYLLIDACEAE","Hippeastrum leucobasis","CR"
"AMARYLLIDACEAE","Hippeastrum morelianum","VU"
"AMARYLLIDACEAE","Hippeastrum papilio","CR"
"AMARYLLIDACEAE","Hippeastrum psittacinum","EN"
"AMARYLLIDACEAE","Hippeastrum reginae","EN"
"AMARYLLIDACEAE","Hippeastrum santacatarina","EN"
"AMARYLLIDACEAE","Hippeastrum striatum","EN"
"AMARYLLIDACEAE","Hippeastrum vittatum","CR"
"AMARYLLIDACEAE","Worsleya rayneri","EN"
"AMARYLLIDACEAE","Zephyranthes brasiliensis","VU"
"AMARYLLIDACEAE","Zephyranthes caerulea","VU"
"AMARYLLIDACEAE","Zephyranthes candida","EN"
"AMARYLLIDACEAE","Zephyranthes capivarina","VU"
"AMARYLLIDACEAE","Zephyranthes paranaensis","EN"
"ANACARDIACEAE","Anacardium humile","LC"
"ANACARDIACEAE","Astronium fraxinifolium","LC"
"ANACARDIACEAE","Astronium graveolens","LC"
"ANACARDIACEAE","Cyrtocarpa caatingae","LC"
"ANACARDIACEAE","Myracrodruon balansae","EN"
"ANACARDIACEAE","Myracrodruon urundeuva","LC"
"ANACARDIACEAE","Schinopsis balansae","EN"
"ANACARDIACEAE","Schinopsis brasiliensis","LC"
"ANACARDIACEAE","Schinopsis brasiliensis","DD"
"ANACARDIACEAE","Schinus engleri","NT"
"ANEMIACEAE","Anemia blechnoides","VU"
"ANEMIACEAE","Anemia elegans","LC"
"ANEMIACEAE","Anemia espiritosantensis","DD"
"ANEMIACEAE","Anemia gardneri","VU"
"ANEMIACEAE","Anemia mirabilis","VU"
"ANEMIACEAE","Anemia organensis","NT"
"ANEMIACEAE","Anemia trichorhiza","VU"
"ANEMIACEAE","Anemia warmingii","NT"
"ANEURACEAE","Aneura pinguis","LC"
"ANNONACEAE","Anaxagorea dolichocarpa","LC"
"ANNONACEAE","Anaxagorea silvatica","NT"
"ANNONACEAE","Annona bahiensis","NT"
"ANNONACEAE","Annona burchellii","DD"
"ANNONACEAE","Annona cacans","LC"
"ANNONACEAE","Annona calcarata","DD"
"ANNONACEAE","Annona coriacea","LC"
"ANNONACEAE","Annona dioica","LC"
"ANNONACEAE","Annona emarginata","LC"
"ANNONACEAE","Annona ferruginea","DD"
"ANNONACEAE","Annona glabra","LC"
"ANNONACEAE","Annona glaucophylla","NT"
"ANNONACEAE","Annona leptopetala","LC"
"ANNONACEAE","Annona malmeana","DD"
"ANNONACEAE","Annona maritima","VU"
"ANNONACEAE","Annona monticola","LC"
"ANNONACEAE","Annona parviflora","EN"
"ANNONACEAE","Annona pickelii","VU"
"ANNONACEAE","Annona sericea","LC"
"ANNONACEAE","Annona spinescens","NT"
"ANNONACEAE","Annona ubatubensis","EN"
"ANNONACEAE","Annona xylopiifolia","NT"
"ANNONACEAE","Bocagea viridis","NT"
"ANNONACEAE","Cymbopetalum brasiliense","LC"
"ANNONACEAE","Duguetia fufuracea","LC"
"ANNONACEAE","Duguetia glabriuscula","LC"
"ANNONACEAE","Duguetia lanceolata","LC"
"ANNONACEAE","Duguetia magnolioidea","EN"
"ANNONACEAE","Duguetia restingae","CR"
"ANNONACEAE","Duguetia reticulata","EN"
"ANNONACEAE","Duguetia rotundifolia","DD"
"ANNONACEAE","Duguetia salicifolia","LC"
"ANNONACEAE","Duguetia scottmorii","CR"
"ANNONACEAE","Duguetia sooretamae","EN"
"ANNONACEAE","Guatteria australis","LC"
"ANNONACEAE","Guatteria campestris","LC"
"ANNONACEAE","Guatteria notabilis","NT"
"ANNONACEAE","Guatteria pohliana","NT"
"ANNONACEAE","Guatteria rupestris","NT"
"ANNONACEAE","Guatteria sellowiana","LC"
"ANNONACEAE","Guatteria villosissima","LC"
"ANNONACEAE","Hornschuchia alba","CR"
"ANNONACEAE","Hornschuchia cauliflora","EN"
"ANNONACEAE","Hornschuchia obliqua","EN"
"ANNONACEAE","Malmea obovata","DD"
"ANNONACEAE","Oxandra reticulata","LC"
"ANNONACEAE","Trigynaea axilliflora","CR"
"ANNONACEAE","Trigynaea oblongifolia","EN"
"ANNONACEAE","Unonopsis riedeliana","EN"
"ANNONACEAE","Xylopia aromatica","LC"
"ANNONACEAE","Xylopia brasiliensis","NT"
"APIACEAE","Apium prostratum","LC"
"APIACEAE","Eryngium corallinum","CR"
"APIACEAE","Eryngium divaricatum","EN"
"APIACEAE","Eryngium dorae","CR"
"APIACEAE","Eryngium dusenii","DD"
"APIACEAE","Eryngium ekmanii","LC"
"APIACEAE","Eryngium eriophorum","LC"
"APIACEAE","Eryngium eurycephalum","NT"
"APIACEAE","Eryngium falcifolium","EN"
"APIACEAE","Eryngium glaziovianum","DD"
"APIACEAE","Eryngium koehneanum","VU"
"APIACEAE","Eryngium ombrophilum","EN"
"APIACEAE","Eryngium ramboanum","CR"
"APIACEAE","Eryngium sanguisorba","LC"
"APIACEAE","Eryngium scirpinum","EN"
"APIACEAE","Eryngium smithii","EN"
"APIACEAE","Eryngium stenophyllum","DD"
"APIACEAE","Eryngium urbanianum","EN"
"APIACEAE","Eryngium zosterifolium","VU"
"APIACEAE","Klotzschia rhizophylla","EN"
"APIACEAE","Lilaeopsis brasiliensis","VU"
"APIACEAE","Spananthe paniculata","LC"
"APOCYNACEAE","Asclepias aequicornu","LC"
"APOCYNACEAE","Asclepias langsdorffii","LC"
"APOCYNACEAE","Asclepias mellodora","LC"
"APOCYNACEAE","Aspidosperma album","DD"
"APOCYNACEAE","Aspidosperma australe","LC"
"APOCYNACEAE","Aspidosperma cylindrocarpon","LC"
"APOCYNACEAE","Aspidosperma desmanthum","LC"
"APOCYNACEAE","Aspidosperma macrocarpon","LC"
"APOCYNACEAE","Aspidosperma nobile","LC"
"APOCYNACEAE","Aspidosperma polyneuron","NT"
"APOCYNACEAE","Aspidosperma quebracho-blanco","DD"
"APOCYNACEAE","Aspidosperma ramiflorum","LC"
"APOCYNACEAE","Aspidosperma riedelii","LC"
"APOCYNACEAE","Aspidosperma sandwithianum","DD"
"APOCYNACEAE","Aspidosperma spruceanum","LC"
"APOCYNACEAE","Aspidosperma tomentosum","LC"
"APOCYNACEAE","Barjonia erecta","LC"
"APOCYNACEAE","Barjonia grazielae","EN"
"APOCYNACEAE","Barjonia harleyi","EN"
"APOCYNACEAE","Blepharodon bicuspidatum","LC"
"APOCYNACEAE","Blepharodon hatschbachii","EN"
"APOCYNACEAE","Blepharodon manicatum","LC"
"APOCYNACEAE","Cynanchum morrenioides","CR"
"APOCYNACEAE","Ditassa aequicymosa","LC"
"APOCYNACEAE","Ditassa arianeae","EN"
"APOCYNACEAE","Ditassa auriflora","CR"
"APOCYNACEAE","Ditassa cipoensis","EN"
"APOCYNACEAE","Ditassa cordeiroana","EN"
"APOCYNACEAE","Ditassa emmerichii","DD"
"APOCYNACEAE","Ditassa insignis","EN"
"APOCYNACEAE","Ditassa itambensis","EN"
"APOCYNACEAE","Ditassa laevis","EN"
"APOCYNACEAE","Ditassa leonii","VU"
"APOCYNACEAE","Ditassa linearis","NT"
"APOCYNACEAE","Ditassa longisepala","EN"
"APOCYNACEAE","Ditassa maricaensis","EN"
"APOCYNACEAE","Ditassa oberdanii","EN"
"APOCYNACEAE","Ditassa obscura","EN"
"APOCYNACEAE","Gonolobus dorothyanus","CR"
"APOCYNACEAE","Gonolobus parviflorus","LC"
"APOCYNACEAE","Gyrostelma bornmulleri","EN"
"APOCYNACEAE","Gyrostelma oxypetaloides","EN"
"APOCYNACEAE","Hemipogon abietoides","CR"
"APOCYNACEAE","Hemipogon furlanii","EN"
"APOCYNACEAE","Hemipogon harleyi","EN"
"APOCYNACEAE","Hemipogon hatschbachii","CR"
"APOCYNACEAE","Hemipogon irwinii","LC"
"APOCYNACEAE","Hemipogon piranii","CR"
"APOCYNACEAE","Jobinia hatschbachii","EN"
"APOCYNACEAE","Macroditassa adnata","LC"
"APOCYNACEAE","Macroditassa lagoensis","LC"
"APOCYNACEAE","Macroditassa marianae","CR"
"APOCYNACEAE","Macroscepis aurea","DD"
"APOCYNACEAE","Macroscepis magnifica","DD"
"APOCYNACEAE","Malouetia cestroides","LC"
"APOCYNACEAE","Mandevilla coccinea","LC"
"APOCYNACEAE","Mandevilla fragrans","LC"
"APOCYNACEAE","Mandevilla hirsuta","LC"
"APOCYNACEAE","Mandevilla rubra","EN"
"APOCYNACEAE","Mandevilla sellowii","NT"
"APOCYNACEAE","Mandevilla semirii","EN"
"APOCYNACEAE","Mandevilla venulosa","NT"
"APOCYNACEAE","Marsdenia altissima","LC"
"APOCYNACEAE","Marsdenia fontellana","DD"
"APOCYNACEAE","Marsdenia neomanarae","EN"
"APOCYNACEAE","Marsdenia otoniense","CR"
"APOCYNACEAE","Marsdenia queirozii","EN"
"APOCYNACEAE","Marsdenia sessilifolia","EN"
"APOCYNACEAE","Marsdenia virgultorum","DD"
"APOCYNACEAE","Matelea bahiensis","EN"
"APOCYNACEAE","Matelea glaziovii","VU"
"APOCYNACEAE","Matelea hatschbachii","EN"
"APOCYNACEAE","Matelea marcoassisii","VU"
"APOCYNACEAE","Matelea matogrossensis","DD"
"APOCYNACEAE","Matelea refracta","DD"
"APOCYNACEAE","Matelea santosii","EN"
"APOCYNACEAE","Metastelma giuliettianum","EN"
"APOCYNACEAE","Metastelma harleyi","EN"
"APOCYNACEAE","Minaria abortiva","DD"
"APOCYNACEAE","Minaria acerosa","LC"
"APOCYNACEAE","Minaria bifurcata","CR"
"APOCYNACEAE","Minaria campanuliflora","CR"
"APOCYNACEAE","Minaria diamantinensis","CR"
"APOCYNACEAE","Minaria grazielae","EN"
"APOCYNACEAE","Minaria hemipogonoides","CR"
"APOCYNACEAE","Minaria inconspicua","EN"
"APOCYNACEAE","Minaria lourteigiae","DD"
"APOCYNACEAE","Minaria magisteriana","EN"
"APOCYNACEAE","Minaria monocoronata","CR"
"APOCYNACEAE","Minaria polygaloides","EN"
"APOCYNACEAE","Minaria refractifolia","VU"
"APOCYNACEAE","Minaria semirii","EN"
"APOCYNACEAE","Nephradenia filipes","CR"
"APOCYNACEAE","Orthosia itatiaiensis","LC"
"APOCYNACEAE","Oxypetalum arnnotianum","NT"
"APOCYNACEAE","Oxypetalum capitatum","LC"
"APOCYNACEAE","Oxypetalum confusum","LC"
"APOCYNACEAE","Oxypetalum dusenii","EN"
"APOCYNACEAE","Oxypetalum ekblomii","EN"
"APOCYNACEAE","Oxypetalum glaziovii","EN"
"APOCYNACEAE","Oxypetalum habrogynum","CR"
"APOCYNACEAE","Oxypetalum helios","EN"
"APOCYNACEAE","Oxypetalum leonii","EN"
"APOCYNACEAE","Oxypetalum lineare","LC"
"APOCYNACEAE","Oxypetalum mexiae","CR"
"APOCYNACEAE","Oxypetalum pardense","DD"
"APOCYNACEAE","Oxypetalum regnellii","NT"
"APOCYNACEAE","Oxypetalum strictum","LC"
"APOCYNACEAE","Oxypetalum warmingii","LC"
"APOCYNACEAE","Petalostelma calcaratum","DD"
"APOCYNACEAE","Prestonia bahiensis","LC"
"APOCYNACEAE","Prestonia quinquangularis","LC"
"APOCYNACEAE","Prestonia riedelii","LC"
"APOCYNACEAE","Prestonia solanifolia","EN"
"APOCYNACEAE","Prestonia tomentosa","LC"
"APOCYNACEAE","Rauvolfia ligustrina","LC"
"APOCYNACEAE","Tabernaemontana cumata","EN"
"APOCYNACEAE","Tabernaemontana muricata","LC"
"APOCYNACEAE","Tassadia geniculata","EN"
"APOCYNACEAE","Tassadia obovata","LC"
"APOCYNACEAE","Tassadia rizzoana","CR"
"APOCYNACEAE","Temnadenia violacea","LC"
"APODANTHACEAE","Apodanthes minarum","EN"
"AQUIFOLIACEAE","Ilex auricula","CR"
"AQUIFOLIACEAE","Ilex chamaedryfolia","LC"
"AQUIFOLIACEAE","Ilex loranthoides","VU"
"AQUIFOLIACEAE","Ilex mucugensis","EN"
"AQUIFOLIACEAE","Ilex neblinensis","LC"
"AQUIFOLIACEAE","Ilex paraguariensis","LC"
"AQUIFOLIACEAE","Ilex prostrata","CR"
"ARACEAE","Anthurium bromelicola","NT"
"ARACEAE","Anthurium coriaceum","LC"
"ARACEAE","Anthurium fontellanus","DD"
"ARACEAE","Anthurium ianthinopodum","NT"
"ARACEAE","Anthurium jilekii","LC"
"ARACEAE","Anthurium jureianum","VU"
"ARACEAE","Anthurium kunthii","LC"
"ARACEAE","Anthurium langsdorffii","EN"
"ARACEAE","Anthurium longifolium","LC"
"ARACEAE","Anthurium lucidum","EN"
"ARACEAE","Anthurium luschnathianum","EN"
"ARACEAE","Anthurium megapetiolatum","EN"
"ARACEAE","Anthurium organense","NT"
"ARACEAE","Anthurium parasiticum","LC"
"ARACEAE","Anthurium parvum","NT"
"ARACEAE","Anthurium radicans","VU"
"ARACEAE","Anthurium xanthophylloides","VU"
"ARACEAE","Asterostigma cubense","DD"
"ARACEAE","Asterostigma lividum","LC"
"ARACEAE","Asterostigma lombardii","LC"
"ARACEAE","Dieffenbachia aglaonematifolia","LC"
"ARACEAE","Dracontioides desciscens","LC"
"ARACEAE","Heteropsis flexuosa","VU"
"ARACEAE","Heteropsis spruceana","NT"
"ARACEAE","Lemna valdiviana","LC"
"ARACEAE","Philodendron cipoense","EN"
"ARACEAE","Philodendron fragile","EN"
"ARACEAE","Philodendron hatschbachii","NT"
"ARACEAE","Philodendron missionum","LC"
"ARACEAE","Philodendron pachyphyllum","EN"
"ARACEAE","Philodendron rhizomatosum","EN"
"ARACEAE","Philodendron spiritus-sancti","EN"
"ARACEAE","Philodendron vargealtense","LC"
"ARACEAE","Stenospermation ulei","DD"
"ARACEAE","Taccarum peregrinum","LC"
"ARACEAE","Wolffiella oblonga","DD"
"ARALIACEAE","Aralia warmingiana","LC"
"ARALIACEAE","Dendropanax cuneatus","LC"
"ARALIACEAE","Hydrocotyle exigua","DD"
"ARALIACEAE","Hydrocotyle langsdorffii","EN"
"ARALIACEAE","Hydrocotyle pusilla","LC"
"ARALIACEAE","Oreopanax capitatus","LC"
"ARALIACEAE","Oreopanax fulvus","LC"
"ARALIACEAE","Schefflera aurata","CR"
"ARALIACEAE","Schefflera botumirimensis","CR"
"ARALIACEAE","Schefflera calva","LC"
"ARALIACEAE","Schefflera cephalantha","CR"
"ARALIACEAE","Schefflera fruticosa","EN"
"ARALIACEAE","Schefflera gardneri","EN"
"ARALIACEAE","Schefflera glaziovii","EN"
"ARALIACEAE","Schefflera lucumoides","EN"
"ARALIACEAE","Schefflera sprucei","VU"
"ARALIACEAE","Schefflera succinea","EN"
"ARALIACEAE","Schefflera varisiana","LC"
"ARAUCARIACEAE","Araucaria angustifolia","EN"
"ARECACEAE","Acrocomia emensis","VU"
"ARECACEAE","Acrocomia hassleri","LC"
"ARECACEAE","Aiphanes ulei","LC"
"ARECACEAE","Allagoptera arenaria","LC"
"ARECACEAE","Allagoptera brevicalyx","VU"
"ARECACEAE","Astrocaryum aculeatissimum","LC"
"ARECACEAE","Astrocaryum minus","DD"
"ARECACEAE","Attalea barreirensis","VU"
"ARECACEAE","Attalea brasiliensis","EN"
"ARECACEAE","Attalea funifera","NT"
"ARECACEAE","Attalea oleifera","LC"
"ARECACEAE","Attalea phalerata","LC"
"ARECACEAE","Attalea pindobassu","LC"
"ARECACEAE","Attalea tessmannii","LC"
"ARECACEAE","Bactris constanciae","LC"
"ARECACEAE","Bactris ferruginea","NT"
"ARECACEAE","Bactris hatschbachii","LC"
"ARECACEAE","Bactris pickelii","LC"
"ARECACEAE","Bactris timbuiensis","EN"
"ARECACEAE","Butia archeri","LC"
"ARECACEAE","Butia capitata","VU"
"ARECACEAE","Butia eriospatha","VU"
"ARECACEAE","Butia leiospatha","DD"
"ARECACEAE","Butia leptospatha","CR"
"ARECACEAE","Butia microspadix","VU"
"ARECACEAE","Butia paraguayensis","LC"
"ARECACEAE","Butia purpurascens","EN"
"ARECACEAE","Butia yatay","VU"
"ARECACEAE","Euterpe edulis","VU"
"ARECACEAE","Geonoma gamiova","LC"
"ARECACEAE","Geonoma schottiana","LC"
"ARECACEAE","Itaya amicorum","LC"
"ARECACEAE","Lytocaryum insigne","VU"
"ARECACEAE","Mauritia carana","LC"
"ARECACEAE","Prestoea tenuiramosa","LC"
"ARECACEAE","Syagrus botryophora","LC"
"ARECACEAE","Syagrus glaucescens","VU"
"ARECACEAE","Syagrus macrocarpa","EN"
"ARECACEAE","Syagrus mendanhensis","CR"
"ARECACEAE","Syagrus picrophylla","VU"
"ARECACEAE","Syagrus pseudococos","LC"
"ARECACEAE","Syagrus romanzoffiana","LC"
"ARECACEAE","Syagrus ruschiana","VU"
"ARECACEAE","Syagrus schizophylla","NT"
"ARECACEAE","Syagrus smithii","LC"
"ARECACEAE","Syagrus werdermannii","LC"
"ARECACEAE","Trithrinax brasiliensis","NT"
"ARECACEAE","Wettinia drudei","DD"
"ARISTOLOCHIACEAE","Aristolochia curviflora","DD"
"ARISTOLOCHIACEAE","Aristolochia cymbifera","LC"
"ARISTOLOCHIACEAE","Aristolochia hypoglauca","EN"
"ARISTOLOCHIACEAE","Aristolochia labiata","LC"
"ARISTOLOCHIACEAE","Aristolochia odora","VU"
"ARISTOLOCHIACEAE","Aristolochia odoratissima","LC"
"ARISTOLOCHIACEAE","Aristolochia wendeliana","LC"
"ARNELLIACEAE","Gongylanthus liebmannianus","EN"
"ARNELLIACEAE","Southbya organensis","CR"
"ASPLENIACEAE","Asplenium austrobrasiliense","NT"
"ASPLENIACEAE","Asplenium beckeri","CR"
"ASPLENIACEAE","Asplenium bradeanum","EN"
"ASPLENIACEAE","Asplenium campos-portoi","NT"
"ASPLENIACEAE","Asplenium castaneum","EN"
"ASPLENIACEAE","Asplenium lacinulatum","LC"
"ASPLENIACEAE","Asplenium muellerianum","LC"
"ASPLENIACEAE","Asplenium praemorsum","LC"
"ASPLENIACEAE","Asplenium schwackei","CR"
"ASPLENIACEAE","Asplenium trindadense","CR"
"ASPLENIACEAE","Asplenium ulbrichtii","LC"
"ASPLENIACEAE","Asplenium wacketii","LC"
"ASTERACEAE","Acmella pusilla","EN"
"ASTERACEAE","Acmella serratifolia","LC"
"ASTERACEAE","Acritopappus catolesensis","VU"
"ASTERACEAE","Acritopappus connatifolius","EN"
"ASTERACEAE","Acritopappus irwinii","VU"
"ASTERACEAE","Acritopappus pintoi","CR"
"ASTERACEAE","Agrianthus almasensis","EN"
"ASTERACEAE","Agrianthus giuliettiae","EN"
"ASTERACEAE","Anteremanthus hatschbachii","EN"
"ASTERACEAE","Aspilia almasensis","VU"
"ASTERACEAE","Aspilia attenuata","LC"
"ASTERACEAE","Aspilia belo-horizontinae","CR"
"ASTERACEAE","Aspilia caudata","EN"
"ASTERACEAE","Aspilia clausseniana","LC"
"ASTERACEAE","Aspilia cordifolia","EN"
"ASTERACEAE","Aspilia cylindrocephala","VU"
"ASTERACEAE","Aspilia diamantinae","EN"
"ASTERACEAE","Aspilia diffusiflora","VU"
"ASTERACEAE","Aspilia diniz-cruzeanae","CR"
"ASTERACEAE","Aspilia discolor","DD"
"ASTERACEAE","Aspilia duarteana","NT"
"ASTERACEAE","Aspilia eglerii","CR"
"ASTERACEAE","Aspilia espinhacensis","EN"
"ASTERACEAE","Aspilia floribunda","LC"
"ASTERACEAE","Aspilia goiazensis","VU"
"ASTERACEAE","Aspilia grazielae","EN"
"ASTERACEAE","Aspilia hatschbachii","DD"
"ASTERACEAE","Aspilia jugata","CR"
